libgnome-autoar-0-0:amd64,0.4.5-3
libgnome-autoar-gtk-0-0:amd64,0.4.5-3
libgnome-bg-4-2t64:amd64,44.4-1
libgnome-bluetooth-3.0-13:amd64,47.1-2
libgnome-bluetooth-ui-3.0-13:amd64,47.1-2
libgnome-desktop-3-20t64:amd64,44.4-1
libgnome-desktop-4-2t64:amd64,44.4-1
libgnome-menu-3-0:amd64,3.36.0-3ubuntu2
libgnustep-base1.31:amd64,1.31.1-4ubuntu1
libgnutls-dane0t64:amd64,3.8.9-3ubuntu2.1
libgnutls30t64:amd64,3.8.9-3ubuntu2.1
libgnutls30t64:i386,3.8.9-3ubuntu2.1
libgoa-1.0-0b:amd64,3.54.5-1
libgoa-1.0-common,3.54.5-1
libgoa-backend-1.0-2:amd64,3.54.5-1
libgomp1:amd64,15.2.0-4ubuntu4
libgomp1:i386,15.2.0-4ubuntu4
libgoogle-glog0v6t64,0.6.0-2.1build1
libgpg-error-l10n,1.51-4
libgpg-error0:amd64,1.51-4
libgpg-error0:i386,1.51-4
libgpgme11t64:amd64,1.24.2-3ubuntu1
libgpgmepp6t64:amd64,1.24.2-3ubuntu1
libgphoto2-6t64:amd64,2.5.31-4ubuntu1
libgphoto2-l10n,2.5.31-4ubuntu1
libgphoto2-port12t64:amd64,2.5.31-4ubuntu1
libgpm2:amd64,1.20.7-12
libgprofng0:amd64,2.45-7ubuntu1.2
libgps30t64:amd64,3.25-5ubuntu1.25.10.1
libgrantlee-templates5:amd64,5.3.1-4ubuntu1
libgrantleetheme-data,25.08.1-0ubuntu1
libgrantleetheme-plugins:amd64,25.08.1-0ubuntu1
libgraphene-1.0-0:amd64,1.10.8-5
libgraphite2-3:amd64,1.3.14-2ubuntu1
libgraphite2-3:i386,1.3.14-2ubuntu1
libgravatar-data,4:25.08.1-0ubuntu1
libgs-common,10.05.0dfsg1-0ubuntu4
libgs10:amd64,10.05.0dfsg1-0ubuntu4
libgs10-common,10.05.0dfsg1-0ubuntu4
libgsasl18:amd64,2.2.2-2ubuntu1
libgsf-1-114:amd64,1.14.53-1build1
libgsf-1-common,1.14.53-1build1
libgsl28:amd64,2.8+dfsg-5.1ubuntu1
libgslcblas0:amd64,2.8+dfsg-5.1ubuntu1
libgsm1:amd64,1.0.22-1build1
libgsm1:i386,1.0.22-1build1
libgsound0t64:amd64,1.0.3-3.2build2
libgspell-1-3:amd64,1.14.0-4
libgspell-1-common,1.14.0-4
libgssapi-krb5-2:amd64,1.21.3-5ubuntu2
libgssapi-krb5-2:i386,1.21.3-5ubuntu2
libgssdp-1.6-0:amd64,1.6.4-1
libgssglue1:amd64,0.9-1.1
libgstreamer-gl1.0-0:amd64,1.26.6-1ubuntu0.1
libgstreamer-plugins-bad1.0-0:amd64,1.26.5-1ubuntu2
libgstreamer-plugins-base1.0-0:amd64,1.26.6-1ubuntu0.1
libgstreamer-plugins-good1.0-0:amd64,1.26.5-1ubuntu2.1
libgstreamer1.0-0:amd64,1.26.6-1
libgtk-3-0t64:amd64,3.24.50-1ubuntu2
libgtk-3-0t64:i386,3.24.50-1ubuntu2
libgtk-3-bin,3.24.50-1ubuntu2
libgtk-3-common,3.24.50-1ubuntu2
libgtk-4-1:amd64,4.20.1+ds-2
libgtk-4-bin,4.20.1+ds-2
libgtk-4-common,4.20.1+ds-2
libgtk-vnc-2.0-0:amd64,1.5.0-1
libgtk2.0-0t64:amd64,2.24.33-6ubuntu3
libgtk2.0-bin,2.24.33-6ubuntu3
libgtk2.0-common,2.24.33-6ubuntu3
libgtk3-perl,0.038-3
libgtkmm-3.0-1t64:amd64,3.24.10-1
libgtkmm-4.0-0:amd64,4.20.0-1
libgtksourceview-4-0:amd64,4.8.4-7
libgtksourceview-4-common,4.8.4-7
libgtksourceview-5-0:amd64,5.16.0-2
libgtksourceview-5-common,5.16.0-2
libgtop-2.0-11:amd64,2.41.3-1ubuntu1
libgtop2-common,2.41.3-1ubuntu1
libgts-0.7-5t64:amd64,0.7.6+darcs121130-5.2build1
libgts-bin,0.7.6+darcs121130-5.2build1
libgudev-1.0-0:amd64,1:238-7
libguestfs0t64:amd64,1:1.54.1-2ubuntu3
libgumbo3:amd64,0.13.0+dfsg-2
libgupnp-1.6-0:amd64,1.6.9-1
libgupnp-av-1.0-3:amd64,0.14.4-1
libgupnp-dlna-2.0-4:amd64,0.12.0-4build3
libgupnp-igd-1.6-0:amd64,1.6.0-4
libgusb2:amd64,0.4.9-1
libgvc6,2.42.4-3build2
libgvnc-1.0-0:amd64,1.5.0-1
libgvpr2:amd64,2.42.4-3build2
libgweather-4-0t64:amd64,4.4.4-3
libgweather-4-common,4.4.4-3
libgxps2t64:amd64,0.3.2-5
libhandy-1-0:amd64,1.8.3-3
libharfbuzz-gobject0:amd64,10.2.0-1
libharfbuzz-icu0:amd64,10.2.0-1
libharfbuzz-subset0:amd64,10.2.0-1
libharfbuzz0b:amd64,10.2.0-1
libharfbuzz0b:i386,10.2.0-1
libheif-plugin-aomdec:amd64,1.20.2-1ubuntu0.1
libheif-plugin-aomenc:amd64,1.20.2-1ubuntu0.1
libheif-plugin-j2kdec:amd64,1.20.2-1ubuntu0.1
libheif-plugin-libde265:amd64,1.20.2-1ubuntu0.1
libheif-plugin-x265:amd64,1.20.2-1ubuntu0.1
libheif1:amd64,1.20.2-1ubuntu0.1
libhfsp0t64,1.0.4-19
libhfstospell11:amd64,0.5.4-1build4
libhogweed6t64:amd64,3.10.1-1
libhogweed6t64:i386,3.10.1-1
libhpmud0:amd64,3.24.4+dfsg0-0ubuntu5
libhsqldb1.8.0-java,1.8.0.10+dfsg-12.1
libhtml-form-perl,6.12-1
libhtml-format-perl,2.16-2
libhtml-html5-entities-perl,0.004-3
libhtml-parser-perl:amd64,3.83-1build1
libhtml-tagset-perl,3.24-1
libhtml-tokeparser-simple-perl,3.16-4
libhtml-tree-perl,5.07-3
libhttp-cookies-perl,6.11-1
libhttp-daemon-perl,6.16-1
libhttp-date-perl,6.06-1
libhttp-message-perl,7.00-2ubuntu1
libhttp-negotiate-perl,6.01-2
libhunspell-1.7-0:amd64,1.7.2+really1.7.2-10build3
libhwasan0:amd64,15.2.0-4ubuntu4
libhwloc-plugins:amd64,2.12.2-1
libhwloc15:amd64,2.12.2-1
libhwy1t64:amd64,1.2.0-3ubuntu4
libhyphen0:amd64,2.8.8-7build3
libibus-1.0-5:amd64,1.5.32-2build1
libibverbs1:amd64,56.1-1ubuntu1
libical3t64:amd64,3.0.20-1build1
libice6:amd64,2:1.1.1-1
libicu76:amd64,76.1-4ubuntu2
libidn12:amd64,1.43-2
libidn2-0:amd64,2.3.8-4
libidn2-0:i386,2.3.8-4
libiec61883-0:amd64,1.2.0-7
libieee1284-3t64:amd64,0.2.11-14.1build1
libigdgmm12:i386,22.8.1+ds1-1
libijs-0.35:amd64,0.35-15.3
libimagequant0:amd64,2.18.0-1build1
libimath-3-1-29t64:amd64,3.1.12-1ubuntu3
libime-bin,1.1.11-1
libime-data,1.1.11-1
libime-data-language-model:amd64,1.1.11-1
libimecore0:amd64,1.1.11-1
libimepinyin0:amd64,1.1.11-1
libimetable0:amd64,1.1.11-1
libimobiledevice-1.0-6:amd64,1.3.0+git20250228-2
libimobiledevice-glue-1.0-0,1.3.2-2
libimobiledevice-utils,1.3.0+git20250228-2
libimport-into-perl,1.002005-2
libinchi1.07,1.07.3+dfsg-1
libincidenceeditor-data,25.08.1-0ubuntu1
libini-config5t64:amd64,0.6.2-3
libinih1:amd64,59-1ubuntu1
libinireader0:amd64,59-1ubuntu1
libinput-bin,1.28.1-1ubuntu0.2
libinput10:amd64,1.28.1-1ubuntu0.2
libinsights0:amd64,0.6.2ubuntu0.1
libinstpatch-1.0-2:amd64,1.1.6-1build2
libio-html-perl,1.004-3
libio-interactive-perl,1.027-1
libio-socket-ssl-perl,2.089-1
libio-string-perl,1.08-4
libio-stringy-perl,2.113-2
libip4tc2:amd64,1.8.11-2ubuntu2
libip6tc2:amd64,1.8.11-2ubuntu2
libipa-hbac0t64,2.10.1-2ubuntu5.1
libipc-run3-perl,0.049-1
libipc-system-simple-perl,1.30-2
libiperf0:amd64,3.18-2ubuntu0.1
libipt2,2.1.2-1
libiscsi7:amd64,1.20.0-4
libisl23:amd64,0.27-1
libisns0t64:amd64,0.101-1
libisoburn1t64:amd64,1:1.5.6-1.1ubuntu3
libisofs6t64:amd64,1.5.6.pl01-1.1ubuntu2
libiterator-perl,0.03+ds1-2
libiterator-util-perl,0.02+ds1-2
libitm1:amd64,15.2.0-4ubuntu4
libixml11t64:amd64,1:1.14.24-3ubuntu1
libjack-jackd2-0:amd64,1.9.22~dfsg-5
libjack-jackd2-0:i386,1.9.22~dfsg-5
libjansson4:amd64,2.14-2build3
libjavascriptcoregtk-4.1-0:amd64,2.50.4-0ubuntu0.25.10.1
libjavascriptcoregtk-6.0-1:amd64,2.50.4-0ubuntu0.25.10.1
libjbig0:amd64,2.1-6.1ubuntu2
libjbig0:i386,2.1-6.1ubuntu2
libjbig2dec0:amd64,0.20-1build3
libjcat1:amd64,0.2.3-1
libjemalloc2:amd64,5.3.0-3build1
libjpeg-turbo8:amd64,2.1.5-4ubuntu2
libjpeg-turbo8:i386,2.1.5-4ubuntu2
libjpeg8:amd64,8c-2ubuntu11
libjpeg8:i386,8c-2ubuntu11
libjq1:amd64,1.8.1-3ubuntu1
libjs-jquery,3.6.1+dfsg+~3.5.14-1
libjs-sphinxdoc,8.2.3-1ubuntu2
libjs-underscore,1.13.4~dfsg+~1.11.4-3
libjson-c5:amd64,0.18+ds-1
libjson-glib-1.0-0:amd64,1.10.8+ds-1
libjson-glib-1.0-common,1.10.8+ds-1
libjson-maybexs-perl,1.004008-1
libjsoncpp26:amd64,1.9.6-3
libjsp-api-java,2.3.4-3
libjxl-gdk-pixbuf:amd64,0.11.1-6ubuntu1.1
libjxl0.11:amd64,0.11.1-6ubuntu1.1
libjxr-tools,1.2~git20170615.f752187-5.3
libjxr0t64:amd64,1.2~git20170615.f752187-5.3
libk5crypto3:amd64,1.21.3-5ubuntu2
libk5crypto3:i386,1.21.3-5ubuntu2
libkaccounts6-2:amd64,4:25.08.1-0ubuntu1
libkasten4controllers0:amd64,5:0.26.23-2
libkasten4core0:amd64,5:0.26.23-2
libkasten4gui0:amd64,5:0.26.23-2
libkasten4okteta2controllers0:amd64,5:0.26.23-2
libkasten4okteta2core0:amd64,5:0.26.23-2
libkasten4okteta2gui0:amd64,5:0.26.23-2
libkate1:amd64,0.4.1-12
libkcalendarutils-data,4:25.08.1-0ubuntu1
libkcddb6-5:amd64,4:25.08.1-0ubuntu1
libkcolorpicker-qt5-0:amd64,0.3.1-1build1
libkcolorpicker-qt6-0:amd64,0.3.1-1build1
libkcompactdisc6-5:amd64,4:25.08.1-0ubuntu1
libkdcrawqt6-5:amd64,25.08.1-0ubuntu1
libkdecorations3-6:amd64,4:6.4.5-0ubuntu1
libkdecorations3private2:amd64,4:6.4.5-0ubuntu1
libkdegames6-6:amd64,4:25.08.1-0ubuntu1
libkdegames6-i18n,4:25.08.1-0ubuntu1
libkdegames6private6:amd64,4:25.08.1-0ubuntu1
libkdepim-data,4:25.08.1-0ubuntu1
libkdepim-plugins:amd64,4:25.08.1-0ubuntu1
libkdsoap-qt6-2:amd64,2.2.0+dfsg-3ubuntu3
libkdsoapwsdiscoveryclient0:amd64,0.4.0-2ubuntu1
libkeduvocdocument-data,4:25.08.1-0ubuntu1
libkeduvocdocument5abi2:amd64,4:25.08.1-0ubuntu1
libkexiv2qt6-0:amd64,25.08.1-0ubuntu1
libkeyutils1:amd64,1.6.3-6ubuntu2
libkeyutils1:i386,1.6.3-6ubuntu2
libkf5archive-data,5.116.0-1ubuntu1
libkf5archive5:amd64,5.116.0-1ubuntu1
libkf5attica5:amd64,5.116.0-1ubuntu1
libkf5auth-data,5.116.0-1ubuntu1
libkf5auth5:amd64,5.116.0-1ubuntu1
libkf5authcore5:amd64,5.116.0-1ubuntu1
libkf5bluezqt-data,5.116.0-1ubuntu1
libkf5bluezqt6:amd64,5.116.0-1ubuntu1
libkf5bookmarks-data,5.116.0-1ubuntu1
libkf5bookmarks5:amd64,5.116.0-1ubuntu1
libkf5codecs-data,5.116.0-1ubuntu1
libkf5codecs5:amd64,5.116.0-1ubuntu1
libkf5completion-data,5.116.0-1ubuntu1
libkf5completion5:amd64,5.116.0-1ubuntu1
libkf5config-bin,5.116.0-1ubuntu1
libkf5config-data,5.116.0-1ubuntu1
libkf5configcore5:amd64,5.116.0-1ubuntu1
libkf5configgui5:amd64,5.116.0-1ubuntu1
libkf5configwidgets-data,5.116.0-1ubuntu1
libkf5configwidgets5:amd64,5.116.0-1ubuntu1
libkf5coreaddons-data,5.116.0-1ubuntu1
libkf5coreaddons5:amd64,5.116.0-1ubuntu1
libkf5crash5:amd64,5.116.0-1ubuntu1
libkf5dbusaddons-bin,5.116.0-1ubuntu1
libkf5dbusaddons-data,5.116.0-1ubuntu1
libkf5dbusaddons5:amd64,5.116.0-1ubuntu1
libkf5declarative-data,5.116.0-1ubuntu1
libkf5declarative5:amd64,5.116.0-1ubuntu1
libkf5doctools5:amd64,5.116.0-1ubuntu2
libkf5globalaccel-bin,5.116.0-1ubuntu1
libkf5globalaccel-data,5.116.0-1ubuntu1
libkf5globalaccel5:amd64,5.116.0-1ubuntu1
libkf5globalaccelprivate5:amd64,5.116.0-1ubuntu1
libkf5guiaddons-bin,5.116.0-2ubuntu1
libkf5guiaddons-data,5.116.0-2ubuntu1
libkf5guiaddons5:amd64,5.116.0-2ubuntu1
libkf5i18n-data,5.116.0-1ubuntu2
libkf5i18n5:amd64,5.116.0-1ubuntu2
libkf5iconthemes-bin,5.116.0-1ubuntu2
libkf5iconthemes-data,5.116.0-1ubuntu2
libkf5iconthemes5:amd64,5.116.0-1ubuntu2
libkf5itemviews-data,5.116.0-1ubuntu1
libkf5itemviews5:amd64,5.116.0-1ubuntu1
libkf5jobwidgets-data,5.116.0-1ubuntu1
libkf5jobwidgets5:amd64,5.116.0-1ubuntu1
libkf5kcmutils-data,5.116.0-1ubuntu1
libkf5kcmutils5:amd64,5.116.0-1ubuntu1
libkf5kcmutilscore5:amd64,5.116.0-1ubuntu1
libkf5kiocore5:amd64,5.116.0-1ubuntu2
libkf5kiofilewidgets5:amd64,5.116.0-1ubuntu2
libkf5kiogui5:amd64,5.116.0-1ubuntu2
libkf5kiontlm5:amd64,5.116.0-1ubuntu2
libkf5kiowidgets5:amd64,5.116.0-1ubuntu2
libkf5kirigami2-5,5.116.0-1ubuntu2
libkf5newstuff-data,5.116.0-2ubuntu1
libkf5newstuff5:amd64,5.116.0-2ubuntu1
libkf5newstuffcore5:amd64,5.116.0-2ubuntu1
libkf5notifications-data,5.116.0-1ubuntu1
libkf5notifications5:amd64,5.116.0-1ubuntu1
libkf5package-data,5.116.0-1ubuntu1
libkf5package5:amd64,5.116.0-1ubuntu1
libkf5parts-data,5.116.0-1ubuntu1
libkf5parts-plugins:amd64,5.116.0-1ubuntu1
libkf5parts5:amd64,5.116.0-1ubuntu1
libkf5prison5:amd64,5.116.0-1
libkf5prisonscanner5:amd64,5.116.0-1
libkf5pty-data,5.116.0-1ubuntu1
libkf5pty5:amd64,5.116.0-1ubuntu1
libkf5purpose-bin:amd64,5.116.0-1ubuntu1
libkf5purpose5:amd64,5.116.0-1ubuntu1
libkf5quickaddons5:amd64,5.116.0-1ubuntu1
libkf5service-bin,5.116.0-1ubuntu1
libkf5service-data,5.116.0-1ubuntu1
libkf5service5:amd64,5.116.0-1ubuntu1
libkf5solid5:amd64,5.116.0-1ubuntu1
libkf5solid5-data,5.116.0-1ubuntu1
libkf5sonnet5-data,5.116.0-1ubuntu1
libkf5sonnetcore5:amd64,5.116.0-1ubuntu1
libkf5sonnetui5:amd64,5.116.0-1ubuntu1
libkf5style5:amd64,5.116.0-1ubuntu1
libkf5su-bin,5.116.0-1ubuntu1
libkf5su-data,5.116.0-1ubuntu1
libkf5su5:amd64,5.116.0-1ubuntu1
libkf5syndication5abi1:amd64,1:5.116.0-1ubuntu1
libkf5syntaxhighlighting-data,5.116.0-1ubuntu1
libkf5syntaxhighlighting5:amd64,5.116.0-1ubuntu1
libkf5texteditor-bin,5.116.0-1ubuntu1
libkf5texteditor5:amd64,5.116.0-1ubuntu1
libkf5textwidgets-data,5.116.0-1ubuntu1
libkf5textwidgets5:amd64,5.116.0-1ubuntu1
libkf5wallet-bin,5.116.0-1ubuntu1
libkf5wallet-data,5.116.0-1ubuntu1
libkf5wallet5:amd64,5.116.0-1ubuntu1
libkf5waylandclient5:amd64,4:5.116.0-0ubuntu5
libkf5widgetsaddons-data,5.116.0-1ubuntu1
libkf5widgetsaddons5:amd64,5.116.0-1ubuntu1
libkf5windowsystem-data,5.116.0-1ubuntu1
libkf5windowsystem5:amd64,5.116.0-1ubuntu1
libkf5xmlgui-bin:amd64,5.116.0-1ubuntu2
libkf5xmlgui-data,5.116.0-1ubuntu2
libkf5xmlgui5:amd64,5.116.0-1ubuntu2
libkf6archive-data,6.17.0-0ubuntu1
libkf6archive6:amd64,6.17.0-0ubuntu1
libkf6attica6:amd64,6.17.0-0ubuntu1
libkf6auth-data,6.17.0-0ubuntu1
libkf6authcore6:amd64,6.17.0-0ubuntu1
libkf6baloo6:amd64,6.17.0-0ubuntu1
libkf6balooengine6:amd64,6.17.0-0ubuntu1
libkf6baloowidgets6:amd64,4:25.08.1-0ubuntu1
libkf6bluezqt-data,6.17.0-0ubuntu1
libkf6bluezqt6:amd64,6.17.0-0ubuntu1
libkf6bookmarks-data,6.17.0-0ubuntu1
libkf6bookmarks6:amd64,6.17.0-0ubuntu1
libkf6bookmarkswidgets6:amd64,6.17.0-0ubuntu1
libkf6breezeicons6:amd64,6.17.0-0ubuntu1
libkf6calendarcore6:amd64,6.17.0-0ubuntu1
libkf6calendarevents6:amd64,6.17.0-0ubuntu1
libkf6codecs-data,6.17.0-0ubuntu1
libkf6codecs6:amd64,6.17.0-0ubuntu1
libkf6colorscheme-data,6.17.0-0ubuntu2
libkf6colorscheme6:amd64,6.17.0-0ubuntu2
libkf6completion-data,6.17.0-0ubuntu1
libkf6completion6:amd64,6.17.0-0ubuntu1
libkf6config-bin,6.17.0-0ubuntu1
libkf6config-data,6.17.0-0ubuntu1
libkf6configcore6:amd64,6.17.0-0ubuntu1
libkf6configgui6:amd64,6.17.0-0ubuntu1
libkf6configqml6:amd64,6.17.0-0ubuntu1
libkf6configwidgets-data,6.17.0-0ubuntu2
libkf6configwidgets6:amd64,6.17.0-0ubuntu2
libkf6contacts-data,6.17.0-0ubuntu1
libkf6contacts6:amd64,6.17.0-0ubuntu1
libkf6coreaddons-data,6.17.0-0ubuntu1
libkf6coreaddons6:amd64,6.17.0-0ubuntu1
libkf6crash6:amd64,6.17.0-0ubuntu1
libkf6dav-data,6.17.0-0ubuntu1
libkf6dav6:amd64,6.17.0-0ubuntu1
libkf6dbusaddons-bin,6.17.0-0ubuntu2
libkf6dbusaddons-data,6.17.0-0ubuntu2
libkf6dbusaddons6:amd64,6.17.0-0ubuntu2
libkf6declarative-data,6.17.0-0ubuntu1
libkf6dnssd-data,6.17.0-0ubuntu1
libkf6dnssd6:amd64,6.17.0-0ubuntu1
libkf6doctools6:amd64,6.17.0-0ubuntu1
libkf6filemetadata-bin:amd64,6.17.0-0ubuntu1
libkf6filemetadata-data,6.17.0-0ubuntu1
libkf6filemetadata3:amd64,6.17.0-0ubuntu1
libkf6globalaccel-data,6.17.0-0ubuntu2
libkf6globalaccel6:amd64,6.17.0-0ubuntu2
libkf6guiaddons-bin,6.17.0-0ubuntu2
libkf6guiaddons-data,6.17.0-0ubuntu2
libkf6guiaddons6:amd64,6.17.0-0ubuntu2
libkf6holidays-data,6.17.0-0ubuntu1
libkf6holidays6:amd64,6.17.0-0ubuntu1
libkf6i18n-data,6.17.0-0ubuntu1
libkf6i18n6:amd64,6.17.0-0ubuntu1
libkf6i18nlocaledata6:amd64,6.17.0-0ubuntu1
libkf6i18nqml6:amd64,6.17.0-0ubuntu1
libkf6iconthemes-bin,6.17.0-0ubuntu2
libkf6iconthemes-data,6.17.0-0ubuntu2
libkf6iconthemes6:amd64,6.17.0-0ubuntu2
libkf6iconwidgets6:amd64,6.17.0-0ubuntu2
libkf6idletime6:amd64,6.17.0-0ubuntu1
libkf6itemmodels6:amd64,6.17.0-0ubuntu1
libkf6itemviews-data,6.17.0-0ubuntu1
libkf6itemviews6:amd64,6.17.0-0ubuntu1
libkf6jobwidgets-data,6.17.0-0ubuntu2
libkf6jobwidgets6:amd64,6.17.0-0ubuntu2
libkf6kcmutils-bin,6.17.0-0ubuntu2
libkf6kcmutils-data,6.17.0-0ubuntu2
libkf6kcmutils6:amd64,6.17.0-0ubuntu2
libkf6kcmutilscore6:amd64,6.17.0-0ubuntu2
libkf6kcmutilsquick6:amd64,6.17.0-0ubuntu2
libkf6kiocore6:amd64,6.17.0-0ubuntu2
libkf6kiofilewidgets6:amd64,6.17.0-0ubuntu2
libkf6kiogui6:amd64,6.17.0-0ubuntu2
libkf6kiowidgets6:amd64,6.17.0-0ubuntu2
libkf6modemmanagerqt6:amd64,6.17.0-0ubuntu1
libkf6networkmanagerqt6:amd64,6.17.0-0ubuntu1
libkf6newstuff-data,6.17.0-0ubuntu1
libkf6newstuffcore6:amd64,6.17.0-0ubuntu1
libkf6newstuffwidgets6:amd64,6.17.0-0ubuntu1
libkf6notifications-data,6.17.0-0ubuntu1
libkf6notifications6:amd64,6.17.0-0ubuntu1
libkf6notifyconfig-data,6.17.0-0ubuntu1
libkf6notifyconfig6:amd64,6.17.0-0ubuntu1
libkf6package-data,6.17.0-0ubuntu1
libkf6package6:amd64,6.17.0-0ubuntu1
libkf6parts-data,6.17.0-0ubuntu1
libkf6parts6:amd64,6.17.0-0ubuntu1
libkf6people-data,6.17.0-0ubuntu1
libkf6people6:amd64,6.17.0-0ubuntu1
libkf6peoplebackend6:amd64,6.17.0-0ubuntu1
libkf6plotting6:amd64,6.17.0-0ubuntu1
libkf6prison6:amd64,6.17.0-0ubuntu1
libkf6prisonscanner6:amd64,6.17.0-0ubuntu1
libkf6pty-data,6.17.0-0ubuntu1
libkf6pty6:amd64,6.17.0-0ubuntu1
libkf6pulseaudioqt5:amd64,1.7.0-1
libkf6purpose-bin:amd64,6.17.0-0ubuntu1
libkf6purpose-data,6.17.0-0ubuntu1
libkf6purpose6:amd64,6.17.0-0ubuntu1
libkf6purposewidgets6:amd64,6.17.0-0ubuntu1
libkf6qqc2desktopstyle-data,6.17.0-0ubuntu2
libkf6runner6:amd64,6.17.0-0ubuntu1
libkf6screen8:amd64,4:6.4.5-0ubuntu2
libkf6screendpms8:amd64,4:6.4.5-0ubuntu2
libkf6service-bin,6.17.0-0ubuntu1
libkf6service-data,6.17.0-0ubuntu1
libkf6service6:amd64,6.17.0-0ubuntu1
libkf6solid-data,6.17.0-0ubuntu1
libkf6solid6:amd64,6.17.0-0ubuntu1
libkf6sonnet-data,6.17.0-0ubuntu1
libkf6sonnetcore6:amd64,6.17.0-0ubuntu1
libkf6sonnetui6:amd64,6.17.0-0ubuntu1
libkf6statusnotifieritem-data,6.17.0-0ubuntu1
libkf6statusnotifieritem6:amd64,6.17.0-0ubuntu1
libkf6style6:amd64,6.17.0-0ubuntu1
libkf6su-bin,6.17.0-0ubuntu1
libkf6su-data,6.17.0-0ubuntu1
libkf6su6:amd64,6.17.0-0ubuntu1
libkf6svg6:amd64,6.17.0-0ubuntu1
libkf6syndication6:amd64,6.17.0-0ubuntu1
libkf6syntaxhighlighting-data,6.17.0-0ubuntu1
libkf6syntaxhighlighting6:amd64,6.17.0-0ubuntu1
libkf6textaddonswidgets1:amd64,1.6.0-0ubuntu1
libkf6textautocorrectioncore1:amd64,1.6.0-0ubuntu1
libkf6textautocorrectionwidgets1:amd64,1.6.0-0ubuntu1
libkf6textautogeneratetext1:amd64,1.6.0-0ubuntu1
libkf6textcustomeditor1:amd64,1.6.0-0ubuntu1
libkf6texteditor-bin,6.17.0-0ubuntu1
libkf6texteditor-data,6.17.0-0ubuntu1
libkf6texteditor-katepart,6.17.0-0ubuntu1
libkf6texteditor6:amd64,6.17.0-0ubuntu1
libkf6textedittexttospeech1:amd64,1.6.0-0ubuntu1
libkf6textemoticonscore1:amd64,1.6.0-0ubuntu1
libkf6textemoticonswidgets1:amd64,1.6.0-0ubuntu1
libkf6textgrammarcheck1:amd64,1.6.0-0ubuntu1
libkf6texttemplate6:amd64,6.17.0-0ubuntu1
libkf6texttranslator1:amd64,1.6.0-0ubuntu1
libkf6textutils1:amd64,1.6.0-0ubuntu1
libkf6textwidgets-data,6.17.0-0ubuntu1
libkf6textwidgets6:amd64,6.17.0-0ubuntu1
libkf6threadweaver6:amd64,6.17.0-0ubuntu1
libkf6unitconversion-data,6.17.0-0ubuntu1
libkf6unitconversion6:amd64,6.17.0-0ubuntu1
libkf6userfeedback-data,6.17.0-0ubuntu1
libkf6userfeedback-doc,6.17.0-0ubuntu1
libkf6userfeedbackcore6:amd64,6.17.0-0ubuntu1
libkf6userfeedbackwidgets6:amd64,6.17.0-0ubuntu1
libkf6wallet-data,6.17.0-0ubuntu1
libkf6wallet6:amd64,6.17.0-0ubuntu1
libkf6walletbackend6:amd64,6.17.0-0ubuntu1
libkf6widgetsaddons-data,6.17.0-0ubuntu1
libkf6widgetsaddons6:amd64,6.17.0-0ubuntu1
libkf6windowsystem-data,6.17.0-0ubuntu2
libkf6windowsystem6:amd64,6.17.0-0ubuntu2
libkf6xmlgui-data,6.17.0-0ubuntu2
libkf6xmlgui6:amd64,6.17.0-0ubuntu2
libkfontinst6,4:6.4.5-0ubuntu4
libkfontinstui6,4:6.4.5-0ubuntu4
libkgantt-l10n,3.0.1-4ubuntu2
libkgantt6-3:amd64,3.0.1-4ubuntu2
libkgapi-data,25.08.1-0ubuntu1
libkglobalacceld0:amd64,6.4.5-0ubuntu2
libkimageannotator-common,0.7.1-1build1
libkimageannotator-qt5-0:amd64,0.7.1-1build1
libkimageannotator-qt6-0:amd64,0.7.1-1build1
libkimap-data,25.08.1-0ubuntu1
libkirigami-data,6.17.0-0ubuntu2
libkirigami6:amd64,6.17.0-0ubuntu2
libkirigamiaddonsstatefulapp6:amd64,1.9.0-0ubuntu2
libkirigamidelegates6:amd64,6.17.0-0ubuntu2
libkirigamidialogs6:amd64,6.17.0-0ubuntu2
libkirigamilayouts6:amd64,6.17.0-0ubuntu2
libkirigamilayoutsprivate6:amd64,6.17.0-0ubuntu2
libkirigamiplatform6:amd64,6.17.0-0ubuntu2
libkirigamipolyfill6:amd64,6.17.0-0ubuntu2
libkirigamiprimitives6:amd64,6.17.0-0ubuntu2
libkirigamiprivate6:amd64,6.17.0-0ubuntu2
libkirigamitemplates6:amd64,6.17.0-0ubuntu2
libkitinerary-data,25.08.1-0ubuntu2
libkldap-data,25.08.1-0ubuntu1
libkleo-data,4:25.08.1-0ubuntu1
libklibc:amd64,2.0.14-1ubuntu1.1
libklipper6,4:6.4.5-0ubuntu4
libkmahjongg6,4:25.08.1-0ubuntu1
libkmailtransport-data,25.08.1-0ubuntu1
libkmime-data,25.08.1-0ubuntu1
libkmod2:amd64,34.2-2ubuntu1
libkmpris6,4:6.4.5-0ubuntu4
libkolabxml1v5:amd64,1.2.1-5build6
libkomparediff2-6:amd64,4:25.08.1-0ubuntu1
libkomparediff2-data,4:25.08.1-0ubuntu1
libkompareinterface6:amd64,4:25.08.1-0ubuntu1
libkontactinterface-data,25.08.1-0ubuntu2
libkpathsea6:amd64,2024.20240313.70630+ds-6ubuntu2
libkpim6addressbookimportexport6:amd64,4:25.08.1-0ubuntu1
